GlobalTick;ProblemType;ResourceType;PmId;VmId;AppId;CPUAll;MEMAll;STORAll;CPUUse;MEMUse;STORUse
6992;wasteOfResources;VM;2;44;;15;15;9;5;5;2;
6993;wasteOfResources;VM;3;64;;36;38;18;31;27;13;
6994;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
6995;wasteOfResources;VM;2;82;;15;15;9;5;5;2;
6996;wasteOfResources;VM;2;82;;15;15;9;5;5;2;
6997;wasteOfResources;VM;2;82;;15;15;9;5;5;2;
6998;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
6999;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7000;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7001;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7002;wasteOfResources;VM;1;91;;20;18;24;30;16;16;
7003;wasteOfResources;VM;1;91;;20;18;24;29;15;17;
7004;wasteOfResources;VM;2;89;;27;27;28;40;31;15;
7005;wasteOfResources;VM;4;92;;59;16;20;29;26;28;
7006;wasteOfResources;VM;4;92;;59;16;20;32;27;26;
7007;wasteOfResources;VM;4;92;;59;16;20;43;29;21;
7008;wasteOfResources;VM;4;92;;59;16;20;30;21;22;
7015;wasteOfResources;VM;4;60;;31;28;30;21;16;19;
7016;wasteOfResources;VM;1;60;;31;28;30;21;16;19;
7017;wasteOfResources;VM;4;60;;31;28;30;21;16;19;
7027;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
7028;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
7029;wasteOfResources;VM;1;72;;15;15;9;5;5;2;
7030;wasteOfResources;VM;2;74;;43;39;26;32;21;14;
7031;wasteOfResources;VM;1;74;;43;39;26;32;21;14;
7032;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7033;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
7036;wasteOfResources;VM;3;22;;15;15;9;5;5;2;
7037;wasteOfResources;VM;3;22;;15;15;9;5;5;2;
7041;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7042;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7043;wasteOfResources;VM;3;64;;36;37;18;28;22;13;
7044;wasteOfResources;VM;1;54;;15;15;9;5;5;2;
7045;wasteOfResources;VM;2;64;;36;37;18;28;22;13;
7046;wasteOfResources;VM;2;64;;36;37;18;28;22;13;
7047;wasteOfResources;VM;2;64;;36;37;18;28;22;13;
7048;wasteOfResources;VM;2;64;;36;37;18;29;24;16;
7049;wasteOfResources;VM;2;64;;36;37;18;23;20;16;
7050;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7051;wasteOfResources;VM;2;44;;15;15;9;5;5;2;
7052;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7053;wasteOfResources;VM;2;82;;15;15;9;5;5;2;
7054;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7055;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7056;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7057;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7058;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7059;wasteOfResources;VM;1;91;;20;18;24;30;15;15;
7060;wasteOfResources;VM;1;91;;20;18;24;28;16;17;
7061;slaViolation;APP;3;91;29;20;18;24;23;11;15
7062;slaViolation;APP;1;93;29;20;18;50;23;11;15
7063;slaViolation;APP;1;93;29;20;18;50;23;11;15
7064;slaViolation;APP;5;94;29;20;18;50;23;11;15
7065;slaViolation;APP;5;95;29;20;18;50;23;11;15
7066;slaViolation;APP;5;95;29;20;18;50;23;11;15
7067;slaViolation;APP;5;95;29;20;18;50;23;11;15
7068;slaViolation;APP;5;95;29;20;18;50;23;11;15
7069;slaViolation;APP;1;96;29;20;18;50;23;11;15
7070;slaViolation;APP;3;97;29;20;18;50;23;11;15
7071;slaViolation;APP;3;97;29;20;18;50;23;11;15
7072;newApp;APP;;;59;;;;0;0;0
7073;newApp;APP;;;60;;;;0;0;0
7074;newApp;APP;;;61;;;;0;0;0
7075;newApp;APP;;;62;;;;0;0;0
7076;wasteOfResources;VM;4;60;;35;28;30;19;17;20;
7077;wasteOfResources;VM;4;60;;35;28;30;19;16;21;
7078;wasteOfResources;VM;5;60;;35;28;30;19;16;21;
7079;wasteOfResources;VM;5;60;;35;28;30;19;16;21;
7080;wasteOfResources;VM;5;60;;35;28;30;19;16;21;
7081;wasteOfResources;VM;5;60;;35;28;30;19;16;21;
7082;wasteOfResources;VM;5;60;;35;28;30;19;16;21;
7083;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
7084;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
7085;wasteOfResources;VM;1;74;;46;44;27;25;28;17;
7086;wasteOfResources;VM;1;74;;46;44;27;34;27;18;
7087;wasteOfResources;VM;1;74;;46;44;27;35;24;17;
7088;wasteOfResources;PM;1;;;0;0;0;0;0;0;
7089;wasteOfResources;VM;3;22;;15;15;9;5;5;2;
7090;wasteOfResources;VM;3;22;;15;15;9;5;5;2;
7091;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7092;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7093;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7094;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7095;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7096;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7097;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7098;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7099;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7100;wasteOfResources;VM;2;64;;36;34;18;31;22;17;
7101;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7102;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7103;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7104;wasteOfResources;VM;5;60;;35;28;30;19;18;20;
7105;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7106;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7107;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7108;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7109;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7110;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7111;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7112;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7113;wasteOfResources;VM;5;60;;35;28;30;22;17;21;
7114;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
7115;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7116;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7117;wasteOfResources;VM;3;97;;20;18;50;5;5;2;
7118;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7119;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7120;wasteOfResources;VM;5;74;;46;44;27;30;37;18;
7121;wasteOfResources;VM;2;89;;27;27;29;31;32;15;
7122;slaViolation;APP;3;89;57;27;27;29;26;27;13
7123;slaViolation;APP;3;89;57;27;27;29;26;27;13
7124;slaViolation;APP;3;89;57;27;27;29;26;27;13
7125;slaViolation;APP;2;98;57;27;27;53;26;27;13
7126;slaViolation;APP;2;98;57;27;27;53;26;27;13
7127;wasteOfResources;VM;4;92;;55;16;20;39;25;25;
7130;wasteOfResources;VM;2;98;;27;27;53;43;30;18;
7143;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7144;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7145;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7146;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7150;wasteOfResources;VM;2;64;;36;39;18;32;24;17;
7151;wasteOfResources;VM;2;64;;36;39;18;31;24;18;
7152;wasteOfResources;VM;3;64;;36;39;18;31;24;18;
7153;wasteOfResources;VM;2;64;;36;39;18;31;24;18;
7155;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7156;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7157;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7158;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7159;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7160;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7161;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7162;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7163;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7164;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7165;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7166;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7167;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7168;wasteOfResources;VM;3;97;;15;15;9;5;5;2;
7169;wasteOfResources;VM;3;97;;15;15;9;5;5;2;
7170;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
7171;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
7172;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7173;wasteOfResources;VM;3;97;;15;15;9;5;5;2;
7174;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7175;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7176;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
7177;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7178;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7179;wasteOfResources;VM;5;60;;32;28;31;17;19;19;
7180;wasteOfResources;VM;3;60;;32;28;31;17;19;19;
7181;wasteOfResources;VM;5;74;;44;44;26;27;25;17;
7182;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7183;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7184;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7185;wasteOfResources;VM;2;98;;27;27;29;37;27;17;
7186;wasteOfResources;VM;2;98;;27;27;29;42;29;20;
7187;wasteOfResources;VM;4;92;;50;16;20;31;33;24;
7188;slaViolation;APP;5;92;58;50;16;20;26;28;22
7189;slaViolation;APP;4;99;58;59;16;20;26;28;22
7190;slaViolation;APP;4;99;58;59;16;20;26;28;22
7191;wasteOfResources;VM;5;92;;50;16;20;5;5;2;
7194;wasteOfResources;VM;4;99;;59;16;20;42;33;21;
7195;wasteOfResources;VM;2;65;;15;15;9;5;5;2;
7196;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7197;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7198;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7199;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7200;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7201;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7202;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7203;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7204;wasteOfResources;VM;4;99;;59;16;20;39;37;27;
7206;wasteOfResources;VM;2;64;;36;39;18;27;28;14;
7207;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7222;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7223;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7224;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7225;wasteOfResources;VM;3;97;;15;15;9;5;5;2;
7226;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7227;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7228;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7229;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7230;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7231;wasteOfResources;VM;5;74;;43;44;30;27;20;17;
7233;wasteOfResources;VM;3;60;;32;29;31;20;17;21;
7236;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7237;wasteOfResources;VM;2;98;;27;27;27;39;29;20;
7238;wasteOfResources;VM;2;98;;27;27;27;37;28;18;
7239;wasteOfResources;VM;2;98;;27;27;27;35;29;19;
7240;wasteOfResources;VM;2;98;;27;27;27;29;29;19;
7241;wasteOfResources;VM;2;98;;27;27;27;41;29;15;
7251;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7253;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7254;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7255;wasteOfResources;VM;4;99;;56;16;20;22;28;23;
7256;wasteOfResources;VM;2;64;;36;41;18;25;25;17;
7257;wasteOfResources;VM;2;64;;36;41;18;29;25;15;
7258;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7273;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
7274;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7275;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7278;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7279;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7280;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7281;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7282;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
7283;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7284;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7285;wasteOfResources;VM;3;60;;33;28;29;18;17;20;
7286;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7287;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7288;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7289;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7290;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7291;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7292;wasteOfResources;VM;5;74;;45;39;26;26;23;15;
7293;wasteOfResources;VM;5;74;;45;39;26;31;23;16;
7294;wasteOfResources;VM;5;74;;45;39;26;32;24;14;
7295;wasteOfResources;VM;5;74;;45;39;26;30;24;15;
7296;wasteOfResources;VM;5;74;;45;39;26;31;14;17;
7297;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7298;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7299;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7300;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7301;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7302;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7303;wasteOfResources;VM;4;65;;15;15;9;5;5;2;
7304;wasteOfResources;VM;4;65;;15;15;9;5;5;2;
7305;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7306;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7307;wasteOfResources;VM;2;64;;36;38;18;29;18;16;
7308;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7309;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7310;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7311;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
7312;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7313;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7314;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7315;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7316;wasteOfResources;VM;2;98;;27;27;28;25;29;17;
7317;wasteOfResources;VM;2;98;;27;27;28;38;29;19;
7318;wasteOfResources;VM;4;99;;49;16;20;31;30;25;
7327;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7328;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7329;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7330;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7331;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
7332;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7334;slaViolation;APP;5;74;44;46;39;28;29;37;16
7335;wasteOfResources;VM;3;60;;32;28;29;19;15;18;
7336;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7337;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7338;wasteOfResources;VM;3;60;;32;28;29;18;18;21;
7339;wasteOfResources;VM;3;60;;32;28;29;21;15;21;
7340;wasteOfResources;VM;3;60;;32;28;29;20;16;18;
7341;wasteOfResources;VM;3;60;;32;28;29;19;17;21;
7342;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7343;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
7344;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7345;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7346;wasteOfResources;VM;5;74;;46;39;28;33;19;14;
7355;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7356;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7357;wasteOfResources;VM;2;64;;36;36;18;30;23;16;
7358;wasteOfResources;VM;3;64;;36;36;18;30;23;16;
7359;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7360;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7361;wasteOfResources;VM;5;22;;15;15;9;5;5;2;
7362;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7363;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7365;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7366;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7367;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7368;wasteOfResources;VM;2;98;;27;27;31;40;29;19;
7369;wasteOfResources;VM;2;98;;27;27;31;44;30;19;
7370;wasteOfResources;VM;4;99;;49;16;20;34;37;22;
7385;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7386;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7387;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7388;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7389;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7390;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7391;wasteOfResources;VM;3;60;;32;28;29;23;15;22;
7392;wasteOfResources;VM;3;60;;32;28;29;21;17;21;
7393;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7394;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
7395;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7396;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7397;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7398;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7399;wasteOfResources;VM;5;74;;43;44;27;32;26;14;
7400;wasteOfResources;VM;5;74;;43;44;27;28;21;15;
7401;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7402;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7403;wasteOfResources;VM;4;44;;15;15;9;5;5;2;
7404;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7405;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7406;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7407;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7408;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7409;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7410;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7411;wasteOfResources;VM;3;64;;36;38;18;28;19;16;
7412;wasteOfResources;VM;3;64;;36;38;18;31;22;16;
7413;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7414;wasteOfResources;VM;3;64;;36;38;18;31;24;17;
7415;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7416;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7417;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7418;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7419;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7420;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7421;newApp;APP;;;63;;;;0;0;0
7422;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7423;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7424;wasteOfResources;VM;5;82;;15;15;9;5;5;2;
7425;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7426;wasteOfResources;VM;2;98;;27;27;28;40;28;15;
7427;newApp;APP;;;64;;;;0;0;0
7428;wasteOfResources;VM;4;99;;51;16;20;31;28;25;
7429;wasteOfResources;VM;4;99;;51;16;20;38;30;22;
7430;slaViolation;APP;1;99;58;51;16;20;33;25;20
7431;slaViolation;APP;1;99;58;51;16;20;33;25;20
7432;slaViolation;APP;1;99;58;51;16;20;33;25;20
7433;slaViolation;APP;1;99;58;51;16;20;33;25;20
7434;slaViolation;APP;4;101;58;59;16;20;33;25;20
7435;slaViolation;APP;6;102;58;59;16;20;33;25;20
7436;slaViolation;APP;6;102;58;59;16;20;33;25;20
7437;slaViolation;APP;6;102;58;59;16;20;33;25;20
7438;slaViolation;APP;6;102;58;59;16;20;33;25;20
7439;slaViolation;APP;6;102;58;59;16;20;33;25;20
7440;slaViolation;APP;6;102;58;59;16;20;33;25;20
7441;slaViolation;APP;6;102;58;59;16;20;33;25;20
7442;slaViolation;APP;4;103;58;59;16;20;33;25;20
7443;slaViolation;APP;7;104;58;59;16;20;33;25;20
7444;slaViolation;APP;7;104;58;59;16;20;33;25;20
7445;slaViolation;APP;7;104;58;59;16;20;33;25;20
7446;slaViolation;APP;4;105;58;59;16;20;33;25;20
7447;slaViolation;APP;8;106;58;59;16;20;33;25;20
7448;slaViolation;APP;8;106;58;59;16;20;33;25;20
7449;slaViolation;APP;8;106;58;59;16;20;33;25;20
7450;slaViolation;APP;8;106;58;59;16;20;33;25;20
7451;slaViolation;APP;8;106;58;59;16;20;33;25;20
7452;slaViolation;APP;4;107;58;59;16;20;33;25;20
7453;slaViolation;APP;4;107;58;59;16;20;33;25;20
7454;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
7455;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
7456;wasteOfResources;VM;3;60;;34;28;29;19;18;19;
7457;wasteOfResources;VM;5;74;;43;37;24;25;28;20;
7458;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7459;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7460;wasteOfResources;VM;4;107;;59;16;20;29;30;18;
7461;wasteOfResources;VM;4;107;;59;16;20;22;30;24;
7462;slaViolation;APP;6;107;58;59;16;20;17;25;22
7463;slaViolation;APP;6;107;58;59;16;20;17;25;22
7464;slaViolation;APP;6;107;58;59;16;20;17;25;22
7465;slaViolation;APP;4;108;58;59;16;20;17;25;22
7466;slaViolation;APP;4;108;58;59;16;20;17;25;22
7467;wasteOfResources;VM;3;64;;36;42;18;29;20;14;
7468;wasteOfResources;VM;4;97;;15;15;9;5;5;2;
7469;wasteOfResources;VM;4;22;;15;15;9;5;5;2;
7470;wasteOfResources;VM;1;100;;47;51;52;27;17;17;
7471;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7472;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7473;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7474;wasteOfResources;VM;5;44;;15;15;9;5;5;2;
7475;wasteOfResources;VM;7;64;;36;42;18;25;23;15;
7476;wasteOfResources;VM;7;64;;36;42;18;25;26;14;
7477;wasteOfResources;VM;6;64;;36;42;18;25;26;14;
7478;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
7479;wasteOfResources;VM;6;64;;36;42;18;25;26;14;
7480;wasteOfResources;VM;6;64;;36;42;18;25;26;14;
7481;wasteOfResources;VM;6;64;;36;42;18;34;21;13;
7482;wasteOfResources;VM;8;97;;15;15;9;5;5;2;
7483;wasteOfResources;VM;6;64;;36;42;18;28;29;17;
7484;wasteOfResources;VM;7;64;;36;42;18;28;29;17;
7485;wasteOfResources;VM;8;97;;15;15;9;5;5;2;
7486;wasteOfResources;VM;8;100;;47;51;52;26;17;15;
7487;wasteOfResources;VM;7;100;;47;51;52;26;17;15;
7488;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
7489;wasteOfResources;VM;7;82;;15;15;9;5;5;2;
7490;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
7491;wasteOfResources;VM;2;98;;27;27;29;39;28;20;
7492;wasteOfResources;VM;4;108;;59;16;20;24;27;19;
7493;slaViolation;APP;6;108;58;59;16;20;19;22;17
7494;slaViolation;APP;6;108;58;59;16;20;19;22;17
7495;slaViolation;APP;6;108;58;59;16;20;19;22;17
7496;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7497;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7498;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7499;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7500;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7501;wasteOfResources;PM;4;;;15;15;9;5;5;2;
7502;wasteOfResources;VM;2;98;;27;27;29;33;29;18;
7503;slaViolation;APP;8;98;57;27;27;29;28;24;16
7504;slaViolation;APP;3;109;57;27;27;53;28;24;16
7505;slaViolation;APP;3;109;57;27;27;53;28;24;16
7506;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7507;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7508;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7509;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7510;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7511;wasteOfResources;PM;2;;;15;15;9;5;5;2;
7512;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
7513;wasteOfResources;VM;3;60;;31;29;32;19;17;22;
7514;wasteOfResources;VM;3;60;;31;29;32;20;15;19;
7515;wasteOfResources;VM;3;60;;31;29;32;19;17;21;
7516;wasteOfResources;VM;3;60;;31;29;32;21;16;19;
7517;wasteOfResources;VM;5;74;;47;43;27;30;21;19;
7518;wasteOfResources;VM;1;74;;47;43;27;30;21;19;
7519;wasteOfResources;VM;8;1;;15;15;9;5;5;2;
7520;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7521;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7522;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7523;wasteOfResources;VM;5;65;;15;15;9;5;5;2;
7524;wasteOfResources;PM;5;;;15;15;9;5;5;2;
7525;wasteOfResources;VM;6;44;;15;15;9;5;5;2;
7526;wasteOfResources;VM;3;44;;15;15;9;5;5;2;
7527;wasteOfResources;VM;7;65;;15;15;9;5;5;2;
7528;wasteOfResources;VM;6;65;;15;15;9;5;5;2;
7529;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7530;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7531;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7532;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
7533;wasteOfResources;VM;7;72;;15;15;9;5;5;2;
7534;wasteOfResources;VM;8;22;;15;15;9;5;5;2;
7535;wasteOfResources;VM;8;97;;15;15;9;5;5;2;
7536;wasteOfResources;VM;8;97;;15;15;9;5;5;2;
7537;wasteOfResources;VM;7;64;;36;41;18;28;20;16;
7538;wasteOfResources;VM;1;64;;36;41;18;28;20;16;
7539;wasteOfResources;VM;7;97;;15;15;9;5;5;2;
7540;newApp;APP;;;65;;;;0;0;0
7541;wasteOfResources;VM;7;100;;40;27;23;18;15;16;
7542;wasteOfResources;VM;7;100;;40;27;23;30;14;14;
7543;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
7544;wasteOfResources;VM;8;82;;15;15;9;5;5;2;
7545;wasteOfResources;VM;8;22;;15;15;9;5;5;2;
7546;wasteOfResources;VM;8;54;;15;15;9;5;5;2;
7547;wasteOfResources;VM;7;54;;15;15;9;5;5;2;
7548;wasteOfResources;VM;8;72;;15;15;9;5;5;2;
